locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_016795	deoD	purine-nucleoside phosphorylase	CDS	0.221680803757363	9.89084502100353	0.0723676719653762	0.332717955299496	0.477923761568569
EKN05_013550	nadA	quinolinate synthase NadA	CDS	0.200645702497569	6.04914313405057	0.0724560137182586	0.332725641943056	0.477913728360957
EKN05_013310	EKN05_013310	DUF2517 family protein	CDS	0.314063265136221	7.44957993410588	0.0732450148228212	0.335085301848424	0.474844621601076
EKN05_016320	cra	catabolite repressor/activator	CDS	-0.175788687810237	7.73089968799359	0.073363561535551	0.335085301848424	0.474844621601076
EKN05_008645	EKN05_008645	hypothetical protein	CDS	0.43464586478319	3.20227381732819	0.0734167090576942	0.335085301848424	0.474844621601076
EKN05_012700	EKN05_012700	hypothetical protein	CDS	0.363302609554295	4.29763831458791	0.0734561312080612	0.335085301848424	0.474844621601076
EKN05_004105	nuoI	NADH-quinone oxidoreductase subunit NuoI	CDS	0.222759931480698	7.39240198769756	0.0735171412753049	0.335085301848424	0.474844621601076
EKN05_011820	EKN05_011820	IS4 family transposase	CDS	-0.31009563655303	5.71518771664995	0.0735521203212126	0.335085301848424	0.474844621601076
EKN05_007270	curA	NADPH-dependent curcumin/dihydrocurcumin reductase	CDS	0.585869355292088	6.42508632629872	0.0735808568528841	0.335085301848424	0.474844621601076
EKN05_000540	EKN05_000540	protein GlcG	CDS	0.297628702454724	4.18655213105416	0.0738613138513467	0.335448226928051	0.474374499323657
EKN05_001120	araE	MFS transporter	CDS	-0.337326799043535	4.54395855671221	0.073867506852498	0.335448226928051	0.474374499323657
EKN05_004015	yfcD	NUDIX hydrolase YfcD	CDS	0.327882324190389	6.84463680545959	0.0739226881951369	0.335448226928051	0.474374499323657
EKN05_003150	hyfF	hydrogenase 4 subunit F	CDS	-0.291114096725652	4.97343143167139	0.0745167456731093	0.337744730388508	0.471411418267578
EKN05_024390	pWR501_0215	IS110 family transposase	pseudo	-0.252524598447954	6.48697741389497	0.0750521661044419	0.339770360465746	0.468814509067936
EKN05_002705	EKN05_002705	phage tail protein	pseudo	-0.303663714495276	5.25366410308041	0.0752444223125234	0.339950820294402	0.468583906544871
EKN05_008015	EKN05_008015	amino acid permease	CDS	0.25736749861974	5.76799481485812	0.0754149924544009	0.339950820294402	0.468583906544871
EKN05_001410	rimM	ribosome maturation factor RimM	CDS	-0.315189818373238	7.61437174560766	0.0754395389739086	0.339950820294402	0.468583906544871
EKN05_009895	EKN05_009895	UPF0259 family protein	CDS	0.317018613969643	5.91718187785293	0.0754462357100366	0.339950820294402	0.468583906544871
EKN05_019460	radC	JAB domain-containing protein	CDS	-0.593363467844871	8.61266797890566	0.0755676949049244	0.340098922321225	0.468394744223369
EKN05_016395	thiQ	thiamine ABC transporter ATP-binding protein ThiQ	CDS	-0.323726326077297	6.42896899992153	0.0757153574366274	0.340364469788305	0.468055781666888
EKN05_015125	gpt	xanthine phosphoribosyltransferase	CDS	0.267564834341579	6.04715881555528	0.0758721604764195	0.340605279542158	0.46774862455235
EKN05_020610	metR	HTH-type transcriptional regulator MetR	CDS	-0.327839227230399	4.3650786507725	0.0759463712654565	0.340605279542158	0.46774862455235
EKN05_022040	hofM	DNA utilization protein HofM	CDS	-0.48030886409695	4.22162596561646	0.0760821613083757	0.340654010343899	0.467686493969634
EKN05_010050	narK	nitrate transporter NarK	CDS	0.352387100707944	10.0744661299694	0.0762251754262424	0.340654010343899	0.467686493969634
EKN05_002960	sseB	enhanced serine sensitivity protein SseB	CDS	0.288641740383404	6.5553044036339	0.0763932089231996	0.340654010343899	0.467686493969634
EKN05_003480	crr	PTS glucose transporter subunit IIA	CDS	0.296207637329941	10.8639861102478	0.0764147167381768	0.340654010343899	0.467686493969634
EKN05_009850	trpD	bifunctional anthranilate synthase glutamate amidotransferase component TrpG/anthranilate phosphoribosyltransferase TrpD	CDS	-0.372888559675663	4.95609835821575	0.0764623048902932	0.340654010343899	0.467686493969634
EKN05_004230	arnB	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	CDS	0.284536448028218	4.99174999782327	0.076687284971646	0.340654010343899	0.467686493969634
EKN05_003170	hyfB	hydrogenase 4 subunit B	pseudo	-0.326237992822896	4.09271588114743	0.0766921450845981	0.340654010343899	0.467686493969634
EKN05_012250	ybjG	undecaprenyl-diphosphate phosphatase	CDS	-0.240796533765043	6.34918695986413	0.0768198375118972	0.340654010343899	0.467686493969634
EKN05_024245	msbB	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	CDS	-0.279128637231195	6.91509117413211	0.0768518853340636	0.340654010343899	0.467686493969634
EKN05_012495	dinG	ATP-dependent DNA helicase DinG	CDS	-0.20674925947887	7.28210394489682	0.0768960794085414	0.340654010343899	0.467686493969634
EKN05_016775	serB	phosphoserine phosphatase	CDS	-0.256415079564698	4.8422308625551	0.0769333229924876	0.340654010343899	0.467686493969634
EKN05_011445	hyaD	hydrogenase 1 maturation protease	CDS	-0.504041020497157	3.90004226101236	0.0771851447769505	0.341039693352995	0.467195070858116
EKN05_021845	glgX	glycogen debranching protein GlgX	CDS	0.218476101232606	8.86702596474077	0.0771980967761793	0.341039693352995	0.467195070858116
EKN05_005535	yeeY	LysR family transcriptional regulator	CDS	0.385507147798795	6.78292962830005	0.0774691184859418	0.341246957479685	0.466931212055728
EKN05_021760	livF	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF	CDS	-0.371762793636653	3.39285434787642	0.0774998395369765	0.341246957479685	0.466931212055728
EKN05_020615	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	CDS	0.206444451997822	8.05427765996072	0.077673089145269	0.341246957479685	0.466931212055728
EKN05_011255	EKN05_011255	malonic semialdehyde reductase	CDS	-0.3597319342157	4.21569121187402	0.0780258887950192	0.341246957479685	0.466931212055728
EKN05_010885	EKN05_010885	DUF480 domain-containing protein	CDS	0.344706118275554	4.68397165670887	0.0780401502462795	0.341246957479685	0.466931212055728
EKN05_013675	citT	citrate/succinate antiporter CitT	CDS	0.292340431224189	4.31434480942569	0.0781638364898955	0.341246957479685	0.466931212055728
EKN05_007355	higA	addiction module antidote protein	CDS	0.372434234155898	6.68336787021412	0.0781870655034889	0.341246957479685	0.466931212055728
EKN05_007835	pdxY	pyridoxal kinase PdxY	CDS	-0.239687827456844	6.60925934141287	0.0782026218245198	0.341246957479685	0.466931212055728
EKN05_019530	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	CDS	-0.217051006087983	6.82702478824105	0.0782472745701017	0.341246957479685	0.466931212055728
EKN05_001855	hypB	hydrogenase nickel incorporation protein HypB	CDS	0.357485578002505	5.65571969974372	0.0782486159019399	0.341246957479685	0.466931212055728
EKN05_009720	pdeR	cyclic di-GMP phosphodiesterase	pseudo	0.193147353399592	6.71471801199101	0.0782795796937845	0.341246957479685	0.466931212055728
EKN05_024545	pWR501_0183	ISL3 family transposase	pseudo	0.489154701703696	3.27752156551886	0.0785828112200026	0.341246957479685	0.466931212055728
EKN05_004025	pta	phosphate acetyltransferase	CDS	-0.211825107300999	9.57807621839779	0.0785938726550477	0.341246957479685	0.466931212055728
EKN05_021655	acpT	4'-phosphopantetheinyl transferase AcpT	CDS	-0.167292942382346	7.07668052283322	0.0786024375680716	0.341246957479685	0.466931212055728
EKN05_017295	yjeR	oligoribonuclease	CDS	0.222038887652422	6.20999945826926	0.0786233314657054	0.341246957479685	0.466931212055728
EKN05_001285	gcvA	transcriptional regulator GcvA	CDS	-0.259022650747976	6.49543761861408	0.0786672459936237	0.341246957479685	0.466931212055728
EKN05_014685	EKN05_014685	DUF3251 domain-containing protein	CDS	-0.381920018115487	7.11907930938885	0.0790727056296435	0.342488953346883	0.465353431698157
EKN05_000325	EKN05_000325	antibiotic biosynthesis monooxygenase	CDS	0.23511178118247	9.46597298884916	0.0791319879183863	0.342488953346883	0.465353431698157
EKN05_015195	EKN05_015195	antitermination protein	CDS	-0.333484125608476	4.69037748190864	0.079527252258153	0.3438120736701	0.463678876234681
EKN05_001560	alaE	L-alanine exporter AlaE	CDS	-0.325859436749922	5.168457436678	0.0797319074969486	0.344309103352965	0.463051494624126
EKN05_010805	flgL	flagellar hook-filament junction protein FlgL	CDS	-0.27218857708189	6.29532774378887	0.0799109367781092	0.344494165032159	0.462818129680293
EKN05_013610	EKN05_013610	multidrug efflux pump-associated protein	CDS	0.495421194430717	10.0970724619596	0.0799542331449996	0.344494165032159	0.462818129680293
EKN05_024330	ccdB	type II toxin-antitoxin system toxin CcdB	CDS	0.308235064087913	5.48273763998743	0.0801375476336524	0.344638261881429	0.462636508659526
EKN05_001330	fucO	lactaldehyde reductase	CDS	0.283061798302848	5.34164940574618	0.0801672226778109	0.344638261881429	0.462636508659526
EKN05_021885	glpG	rhomboid family intramembrane serine protease GlpG	CDS	-0.243394202425081	5.5861645552649	0.080387743817702	0.345199718698163	0.461929566861478
EKN05_018805	cptA	phosphoethanolamine transferase CptA	CDS	-0.175126772453586	6.93407217083818	0.0807232003487074	0.346252923059986	0.460606551607022
EKN05_012195	rimK	30S ribosomal protein S6--L-glutamate ligase	CDS	0.359951488899549	5.41383679955778	0.0808144728721301	0.34625754615637	0.460600753036926
EKN05_004060	EKN05_004060	pyridoxal phosphate-dependent aminotransferase	CDS	-0.184446286888767	7.05553010238152	0.0810273984546059	0.346782812338051	0.459942435681757
EKN05_010325	EKN05_010325	fumarylacetoacetate hydrolase family protein	CDS	0.247709248155305	6.38008837986091	0.0811989130501646	0.346901990924547	0.459793207667125
EKN05_013000	rlpA	endolytic peptidoglycan transglycosylase RlpA	CDS	-0.186597935048276	7.51865167385808	0.0812359702633936	0.346901990924547	0.459793207667125
EKN05_011825	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	CDS	-0.271740254765664	7.38217287782607	0.0815370451410527	0.347322308961588	0.459267320496463
EKN05_008320	EKN05_008320	oxidoreductase	CDS	0.262056243893168	5.90669216657882	0.0818355979073161	0.347322308961588	0.459267320496463
EKN05_003435	ucpA	SDR family oxidoreductase UcpA	CDS	-0.194309631626712	9.32789398971052	0.0818498488778074	0.347322308961588	0.459267320496463
EKN05_013465	mngB	mannosylglycerate hydrolase	CDS	0.219307742183041	5.95467309039009	0.0819043599239493	0.347322308961588	0.459267320496463
EKN05_005450	gndA	NADP-dependent phosphogluconate dehydrogenase	CDS	0.258995899127642	9.05958422945554	0.0819576928643048	0.347322308961588	0.459267320496463
EKN05_008395	hokD	type I toxin-antitoxin system toxin HokD	CDS	0.718040527881034	5.65851309271389	0.0821667807829752	0.347322308961588	0.459267320496463
EKN05_018880	metB	cystathionine gamma-synthase	CDS	-0.246667493006111	5.94609555477214	0.0821735479879494	0.347322308961588	0.459267320496463
EKN05_010195	treA	alpha	CDS	0.263076171397237	7.45064217393075	0.0822311741588544	0.347322308961588	0.459267320496463
EKN05_023140	EKN05_023140	N-acetyltransferase	CDS	0.383236194730304	7.2855649124531	0.0822315999782634	0.347322308961588	0.459267320496463
EKN05_010190	dhaM	dihydroxyacetone kinase subunit DhaM	CDS	0.249451165199368	9.38697185771364	0.0822391192618087	0.347322308961588	0.459267320496463
EKN05_000590	mltC	membrane-bound lytic murein transglycosylase MltC	CDS	-0.39749502644425	6.82667132023186	0.0825514574286734	0.348258291284261	0.458098535159167
EKN05_022010	hslO	Hsp33 family molecular chaperone HslO	CDS	0.267015564531594	7.68452364249403	0.0829486642910905	0.34933527657317	0.456757556224652
EKN05_008570	nlpC	lipoprotein	CDS	0.222862155890622	6.79659815427441	0.0830022992274952	0.34933527657317	0.456757556224652
EKN05_008030	pntB	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	CDS	0.52527896687777	6.97403893872287	0.083088705196631	0.34933527657317	0.456757556224652
EKN05_013700	ahpF	alkyl hydroperoxide reductase subunit F	CDS	-0.161034883490434	7.99396259317777	0.0832103388074502	0.34933527657317	0.456757556224652
EKN05_015085	lafU	putative lateral flagellar export/assembly protein LafU	CDS	-0.403485685226458	3.59296098576028	0.0833667607303516	0.34933527657317	0.456757556224652
EKN05_008995	EKN05_008995	IS1 family transposase	pseudo	-0.632340667077506	7.16941946536957	0.0833874787937758	0.34933527657317	0.456757556224652
EKN05_009055	EKN05_009055	YoaH family protein	CDS	0.24733512541119	6.22275147643387	0.0834437219634272	0.34933527657317	0.456757556224652
EKN05_014035	EKN05_014035	DUF4434 family protein	CDS	0.328710447589593	4.06731162663578	0.0838620630042293	0.350067719567601	0.45584793453635
EKN05_018590	thiC	phosphomethylpyrimidine synthase ThiC	CDS	-0.349414849669729	6.33124830721271	0.0838796276979892	0.350067719567601	0.45584793453635
EKN05_021505	uspB	universal stress protein UspB	CDS	0.809954756258018	7.9744750250676	0.0840210474271728	0.350067719567601	0.45584793453635
EKN05_012440	ybiO	mechanosensitive channel protein	pseudo	0.204918897168682	6.98939217164537	0.0840977987394451	0.350067719567601	0.45584793453635
EKN05_000950	gcvT	glycine cleavage system aminomethyltransferase GcvT	CDS	-0.164907944995917	9.41107905239754	0.0841268172290583	0.350067719567601	0.45584793453635
EKN05_022240	prkB	phosphoribulokinase	CDS	0.258726095504521	7.0879165488257	0.0842333219096685	0.350067719567601	0.45584793453635
EKN05_006450	EKN05_006450	hypothetical protein	CDS	-0.232237574882287	6.19816209681793	0.0842569869446375	0.350067719567601	0.45584793453635
EKN05_009155	htpX	protease HtpX	CDS	0.192173360356292	7.8650842739622	0.0844901333542395	0.350656888591271	0.455117625044705
EKN05_008180	ydeA	L-arabinose transporter	CDS	0.27364176899921	4.82084820759628	0.0846377064643295	0.35089001632458	0.454828988344373
EKN05_017925	EKN05_017925	hypothetical protein	CDS	-0.37963252859194	4.24422009731363	0.0850098569426344	0.351523321820639	0.454045856413673
EKN05_024495	pWR501_0193	hypothetical protein	pseudo	0.570672536596333	4.63866248623232	0.0851139713751569	0.351523321820639	0.454045856413673
EKN05_013005	mrdB	peptidoglycan glycosyltransferase MrdB	CDS	-0.191414213114962	6.42500775810754	0.0851364539445619	0.351523321820639	0.454045856413673
EKN05_018930	rraA	ribonuclease E activity regulator RraA	CDS	0.18305899227582	9.09784477507978	0.0851567307353985	0.351523321820639	0.454045856413673
EKN05_008670	EKN05_008670	hypothetical protein	CDS	0.231295116967231	8.07411183498647	0.0856169753172894	0.3527025358957	0.452591417787714
EKN05_009705	yciW	CMD domain-containing protein	CDS	-0.219077722946259	6.20016463336635	0.0856261431244574	0.3527025358957	0.452591417787714
EKN05_007295	narZ	nitrate reductase subunit alpha	CDS	0.194564260507536	7.91540354815756	0.0857433451298834	0.35280675450549	0.452463108867934
EKN05_017315	yjeM	glutamate/gamma-aminobutyrate family transporter YjeM	pseudo	-0.269270215548278	5.91242489103173	0.0858962675674753	0.353057570868884	0.452154471178617
EKN05_024835	EKN05_024835	hypothetical protein	CDS	0.383336206920533	7.96661867992652	0.0860022569797852	0.353115149246412	0.452083650058003
EKN05_000790	frcK	nucleoside/nucleotide kinase family protein	CDS	-0.224433603940116	5.80542649509866	0.0861920265026131	0.353188696495297	0.45199320409864
EKN05_003020	EKN05_003020	hypothetical protein	CDS	0.285314026113291	5.35143972234366	0.0862041699963774	0.353188696495297	0.45199320409864
EKN05_001455	bamE	outer membrane protein assembly factor BamE	CDS	0.203288753003212	9.3331156797489	0.0864448938920155	0.353797385555914	0.451245380705083
EKN05_010615	potD	spermidine/putrescine ABC transporter substrate-binding protein PotD	CDS	0.26880270035764	6.80811682080814	0.0865659156083155	0.353915388733038	0.451100553224193
EKN05_017675	pyrB	aspartate carbamoyltransferase	CDS	-0.357913015340187	3.82010711148376	0.0871170600871435	0.355484496171975	0.449179335507453
EKN05_007335	EKN05_007335	sulfate ABC transporter substrate-binding protein	CDS	0.320705707105234	6.96737664589482	0.0872133482842135	0.355484496171975	0.449179335507453
EKN05_018890	yiiX	YiiX family permuted papain-like enzyme	CDS	0.241579316677493	6.26692944386607	0.0872998753683238	0.355484496171975	0.449179335507453
EKN05_008565	EKN05_008565	IS4-like element IS4 family transposase	CDS	0.335316530589197	7.55623009788008	0.0873201041651922	0.355484496171975	0.449179335507453
EKN05_015805	EKN05_015805	YaeP family protein	CDS	0.1938494656815	7.3580440116156	0.0874604624074445	0.355678723709936	0.448942113031068
EKN05_017305	psd	phosphatidylserine decarboxylase	CDS	-0.159436310772991	7.32472005280948	0.0882576811819656	0.358359331638993	0.445681282064942
EKN05_019405	rfaY	lipopolysaccharide core heptose(II) kinase RfaY	CDS	0.326719849813218	5.71982660455445	0.0883063109482906	0.358359331638993	0.445681282064942
EKN05_022445	rpmD	50S ribosomal protein L30	CDS	0.422291761301524	5.63706534411326	0.0885184835041155	0.358734105857954	0.445227331766244
EKN05_021480	prlC	oligopeptidase A	CDS	0.17214034990603	9.30992350506083	0.0886177118886843	0.358734105857954	0.445227331766244
EKN05_003650	ypdK	membrane protein YpdK	CDS	0.352696779013847	4.78003406201333	0.0886789962123464	0.358734105857954	0.445227331766244
EKN05_005340	wcaI	colanic acid biosynthesis glycosyltransferase WcaI	CDS	-0.368576873089365	3.67267926977122	0.088839630862854	0.358895101288684	0.445032469495716
EKN05_010705	hinT	purine nucleoside phosphoramidase	CDS	-0.247729675290059	7.4648113299574	0.0889828513351742	0.358895101288684	0.445032469495716
EKN05_024110	ospE1	hypothetical protein	CDS	0.572862456546373	5.1211506085562	0.089021318918269	0.358895101288684	0.445032469495716
EKN05_011605	pyrD	quinone-dependent dihydroorotate dehydrogenase	CDS	0.200029127307313	6.37627987289556	0.0891686032306669	0.358895101288684	0.445032469495716
EKN05_002995	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	CDS	-0.198472303387122	9.48877623734418	0.0892869943001694	0.358895101288684	0.445032469495716
EKN05_024315	yacA	hypothetical protein	CDS	0.328290473332396	5.84676016610508	0.089401272828825	0.358895101288684	0.445032469495716
EKN05_016815	EKN05_016815	YjjI family glycine radical enzyme	CDS	-0.202603038238165	7.86607236045354	0.0894592841416273	0.358895101288684	0.445032469495716
EKN05_018545	zraS	two-component system sensor histidine kinase ZraS	CDS	-0.256015392350261	5.01196918104229	0.0895252299733906	0.358895101288684	0.445032469495716
EKN05_017630	nrdG	anaerobic ribonucleoside-triphosphate reductase-activating protein	CDS	0.188459618093618	6.32812952881312	0.0895601737521645	0.358895101288684	0.445032469495716
EKN05_012560	EKN05_012560	Bax inhibitor-1/YccA family protein	CDS	0.244205723575255	8.85707493604408	0.0902066229627659	0.361076225906337	0.442401105584782
EKN05_019250	EKN05_019250	hypothetical protein	CDS	-0.452126843577925	8.39560146720104	0.0903237420045092	0.361076225906337	0.442401105584782
EKN05_018120	tyrB	aromatic amino acid transaminase	CDS	0.238859618691626	7.21505941872746	0.090547200028274	0.361076225906337	0.442401105584782
EKN05_014810	EKN05_014810	YaiI/YqxD family protein	CDS	-0.192194227982817	5.53283647854676	0.0905487334705922	0.361076225906337	0.442401105584782
EKN05_017635	nrdD	anaerobic ribonucleoside-triphosphate reductase	CDS	0.157848177179564	8.2156253457624	0.090574734448503	0.361076225906337	0.442401105584782
EKN05_017255	tsaE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	CDS	0.310853785299686	5.13749546733237	0.090705002908335	0.361220442079977	0.442227680198729
EKN05_011275	wrbA	NAD(P)H:quinone oxidoreductase	CDS	0.302508838946171	9.48697827791921	0.0913371956160339	0.363049914291204	0.440033661434981
EKN05_019780	yidK	solute:sodium symporter family transporter	CDS	-0.375302296870197	4.27510383959453	0.0914383410426479	0.363049914291204	0.440033661434981
EKN05_019195	EKN05_019195	type II toxin-antitoxin system HicB family antitoxin	pseudo	0.447878740732691	5.00715796433428	0.0914481029225305	0.363049914291204	0.440033661434981
EKN05_019835	dgoT	MFS transporter	CDS	0.368975392003828	3.12981077145037	0.0919585424977383	0.364301866760294	0.438538603335033
EKN05_016425	polB	DNA polymerase II	CDS	-0.276213472826729	9.80163913766748	0.092017372149532	0.364301866760294	0.438538603335033
EKN05_022415	rplE	50S ribosomal protein L5	CDS	-0.21475927738201	10.0232320210412	0.0920481403379747	0.364301866760294	0.438538603335033
EKN05_012490	ybiB	DNA-binding protein YbiB	CDS	0.195146525987899	7.35562293754942	0.0922162487293885	0.364591327365729	0.438193666240572
EKN05_012400	EKN05_012400	phosphoethanolamine transferase	CDS	0.185000538481255	7.89026458076934	0.092404987802985	0.364961675077839	0.437752738765715
EKN05_001945	yclC	UbiD family decarboxylase	pseudo	0.250629825948678	7.4908280111718	0.0928819473190742	0.365964496924699	0.436561044489677
EKN05_024350	pWR501_0082	IS1 family transposase	pseudo	-0.243033645436539	7.02297974015846	0.0929995696476766	0.365964496924699	0.436561044489677
EKN05_013960	EKN05_013960	endorhamnosidase	pseudo	-0.666579759771787	6.77688474187073	0.0930102344210556	0.365964496924699	0.436561044489677
EKN05_019280	lldP	L-lactate permease	CDS	-0.239336684280034	9.00612547122381	0.0930402055218824	0.365964496924699	0.436561044489677
EKN05_016090	yadG	ABC transporter ATP-binding protein	CDS	0.512170029621285	4.43092825406814	0.0933475356954299	0.366791889516256	0.435580275993506
EKN05_007790	EKN05_007790	DUF1656 domain-containing protein	CDS	0.278980992174108	5.45358749600191	0.0935239711434885	0.366791889516256	0.435580275993506
EKN05_005490	hisC	histidinol-phosphate transaminase	CDS	-0.24288711469477	4.66223523698217	0.0935371867247758	0.366791889516256	0.435580275993506
EKN05_022335	bfr	bacterioferritin	CDS	0.519343932494786	9.95997116278394	0.0939384444556361	0.367989477821619	0.434164599232299
EKN05_012010	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	CDS	0.235108517914014	9.47797392658891	0.0940768583235394	0.368156023551547	0.433968089459186
EKN05_005635	yeeO	toxic metabolite efflux MATE transporter YeeO	pseudo	-0.318662643747207	5.35993026198211	0.094251246857897	0.368462868317176	0.433606271434446
EKN05_008340	ydeJ	2-oxo-tetronate isomerase	CDS	0.215835154067107	6.71345728963504	0.0945429888751568	0.369063631835653	0.432898748820261
EKN05_022425	rpsH	30S ribosomal protein S8	CDS	-0.193304621150601	9.00520475346914	0.0945971903428712	0.369063631835653	0.432898748820261
EKN05_009350	EKN05_009350	hypothetical protein	CDS	-0.495455567003381	3.79257102136668	0.0948212208728649	0.369171163564843	0.432772229622744
EKN05_000885	iciA	LysR family transcriptional regulator ArgP	CDS	-0.185599873723946	6.96909480795669	0.094893048418067	0.369171163564843	0.432772229622744
EKN05_009105	EKN05_009105	IS1 family transposase	pseudo	-0.565341057043468	4.37983530898747	0.094913242625293	0.369171163564843	0.432772229622744
EKN05_008815	EKN05_008815	ABC transporter substrate-binding protein	CDS	0.460271138911942	4.03367643235299	0.0958519143135112	0.372088575180966	0.42935366459829
EKN05_010835	EKN05_010835	flagellar basal body rod protein FlgF	pseudo	-0.533268612504073	6.23330252526041	0.0958571505220045	0.372088575180966	0.42935366459829
EKN05_021225	EKN05_021225	hypothetical protein	CDS	-0.325604282011729	8.23529350708667	0.0961100653844499	0.372693475768589	0.428648209775006
EKN05_021585	EKN05_021585	DUF2776 family protein	pseudo	-0.41871143191585	6.47103303917973	0.09635217526389	0.372906324923563	0.428400250438354
EKN05_024525	pWR501_0186	reverse transcriptase	CDS	0.605634176624528	4.684376685986	0.0965125688535617	0.372906324923563	0.428400250438354
EKN05_009140	EKN05_009140	hypothetical protein	CDS	0.398482205518817	6.33244284432661	0.0965516582552393	0.372906324923563	0.428400250438354
EKN05_019055	xylF	D-xylose ABC transporter substrate-binding protein	CDS	-0.360421342567424	3.49317687844665	0.0966958793479318	0.372906324923563	0.428400250438354
EKN05_021675	EKN05_021675	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	CDS	-0.371126153353545	6.70346477246831	0.0967273927684823	0.372906324923563	0.428400250438354
EKN05_002620	rseA	anti-sigma-E factor RseA	CDS	0.191188420504336	10.5893192840024	0.096776498040914	0.372906324923563	0.428400250438354
EKN05_023275	tdcA	transcriptional regulator TdcA	CDS	0.378534439186203	6.14683280793401	0.0968449090775702	0.372906324923563	0.428400250438354
EKN05_012695	EKN05_012695	IS3-like element IS2 family transposase	CDS	0.495789490520404	4.31036226252769	0.0978581553734297	0.375767508261504	0.425080775041215
EKN05_014255	copA	copper-exporting P-type ATPase CopA	CDS	0.264624146260405	7.70696739295236	0.0980660940469148	0.375767508261504	0.425080775041215
EKN05_008245	lsrF	3-hydroxy-5-phosphonooxypentane-2	CDS	-0.177156444026825	6.69616252816262	0.0980745199658207	0.375767508261504	0.425080775041215
EKN05_022140	phoB	transcriptional regulator PhoB	CDS	0.188160264752202	5.55382792886779	0.0980919960509315	0.375767508261504	0.425080775041215
EKN05_007860	ydgQ	electron transport complex subunit E	CDS	-0.302156846641069	4.28620109711449	0.0981699680105724	0.375767508261504	0.425080775041215
EKN05_007310	EKN05_007310	leucine-rich repeat domain-containing protein	pseudo	-0.475916442171137	3.21407888459901	0.0981752567820497	0.375767508261504	0.425080775041215
EKN05_010830	flgG	flagellar basal body rod protein FlgG	CDS	-0.302188301119498	3.97863530913697	0.09828888033628	0.375827700807748	0.425011212887477
EKN05_009065	EKN05_009065	CoA pyrophosphatase	CDS	-0.242036498428963	5.91587072579151	0.0985317682245399	0.3763815504617	0.424371673047793
EKN05_003370	EKN05_003370	hypothetical protein	pseudo	0.44182017926073	3.35834300456979	0.0988058564773318	0.37705336283944	0.423597181500613
EKN05_016830	EKN05_016830	patatin family protein	CDS	0.374825334277956	5.9188001336742	0.0990315256570373	0.377139652349587	0.423497803602617
EKN05_006045	ybcL	Raf kinase inhibitor-like protein YbcL	CDS	-0.281816750598955	5.66871626941554	0.0990862673687962	0.377139652349587	0.423497803602617
EKN05_005235	EKN05_005235	VWA domain-containing protein	CDS	-0.333373192313335	3.41504867841214	0.0991838417449981	0.377139652349587	0.423497803602617
EKN05_018945	glpK	glycerol kinase	CDS	0.169030442487831	8.02162028628632	0.0992214245566771	0.377139652349587	0.423497803602617
EKN05_001010	dsbC	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	CDS	-0.190771277196804	6.44014649453316	0.0994553178413921	0.37756561941247	0.423007558810515
EKN05_008010	folM	dihydromonapterin reductase	CDS	0.331334056329028	5.48478829158644	0.0996086411158444	0.37756561941247	0.423007558810515
EKN05_010900	grxB	glutaredoxin 2	CDS	0.277111672520993	9.09607148359934	0.0996419318510724	0.37756561941247	0.423007558810515
EKN05_003875	EKN05_003875	YfcL family protein	CDS	-0.217436969841274	6.35774288674121	0.0997268919208764	0.37756561941247	0.423007558810515
EKN05_003490	ptsH	phosphocarrier protein Hpr	CDS	0.255650829532357	8.39299607179067	0.0998876969181435	0.377801840855914	0.422735930290263
EKN05_020975	fdnG	formate dehydrogenase-N subunit alpha	CDS	-0.161465667442347	10.8728869507094	0.100055694686197	0.378064775492432	0.42243378421349
EKN05_013690	ybdR	glutathione-dependent formaldehyde dehydrogenase	CDS	0.290336018893334	5.01831315962104	0.100235100614109	0.378370256890426	0.42208301015622
EKN05_014135	purK	5-(carboxyamino)imidazole ribonucleotide synthase	CDS	-0.329460424749755	4.74328517683518	0.10065014602565	0.379563762860971	0.420715256573338
EKN05_010720	ycfH	metal-dependent hydrolase	CDS	-0.336972608145663	10.6292963922113	0.100882759534779	0.379587052344852	0.420688609709141
EKN05_020380	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	CDS	-0.234581642306175	6.69495677070282	0.100938582879499	0.379587052344852	0.420688609709141
EKN05_018455	sorE	L-sorbose 1-phosphate reductase	CDS	0.301713512898039	4.38772243666985	0.10101974986178	0.379587052344852	0.420688609709141
