locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_024565	pWR501_0178	IS110 family transposase	pseudo	EKN05_024565	0.579485192517367	8.67933022787566	2.94694171715592e-07	1.42103653523217e-06	5.84739475610086
EKN05_023905	ipgB2	hypothetical protein	CDS	EKN05_023905	-0.382681418474947	10.13791494368	4.9979479065891e-07	2.26228466554065e-06	5.64545274826335
EKN05_024620	pWR501_0168	IS3-like element ISSfl11 family transposase	pseudo	EKN05_024620	-0.623359630900108	7.93522762370534	9.67192878974819e-07	4.04840655696009e-06	5.39271588041274
EKN05_024110	ospE1	hypothetical protein	CDS	EKN05_024110	-0.586589543746375	8.08943294846492	1.47585016874498e-06	5.92276515704407e-06	5.22747548718378
EKN05_024250	virK	virulence factor VirK	CDS	EKN05_024250	0.24496371972498	11.41608361174	1.62795250680884e-06	6.44259947703832e-06	5.19093886699587
EKN05_023795	pWR501_0049	IS3 family transposase	pseudo	EKN05_023795	0.562938370333117	8.20364861650103	2.75729873035273e-06	1.04299939605746e-05	4.98171594304901
EKN05_024045	ospB	OspB	CDS	EKN05_024045	-0.393900039149869	9.73630472642358	3.60687123291967e-06	1.31443596760528e-05	4.88126056558123
EKN05_023895	pWR501_0033	IS3 family transposase	pseudo	EKN05_023895	0.446156611179535	8.90643379727952	4.05886325404051e-06	1.46296737826611e-05	4.83476535780973
EKN05_024625	spa-orf10	hypothetical protein	CDS	EKN05_024625	0.394377793636411	9.63810743601831	4.35334826676737e-06	1.5508350481113e-05	4.80943439271168
EKN05_024450	EKN05_024450	IS5-like element ISSfl7 family transposase	CDS	EKN05_024450	0.568227990873156	8.22516624099115	4.89295311546272e-06	1.71734633118126e-05	4.7651421133693
EKN05_024680	mxiC	YopN family type III secretion system gatekeeper subunit	CDS	EKN05_024680	-0.286066303517764	10.8966625033409	5.07031395694426e-06	1.77233341743962e-05	4.75145457379599
EKN05_023730	EKN05_023730	hypothetical protein	CDS	EKN05_023730	2.13543663824117	5.00919092559307	5.49210238938117e-06	1.90676504724387e-05	4.71970281768911
EKN05_023870	pWR501_0035	transposase	pseudo	EKN05_023870	0.928965071081984	6.40380911422847	5.89868879194706e-06	2.02714168596447e-05	4.69311589546976
EKN05_024535	pWR501_0185	transposase	CDS	EKN05_024535	0.988932110854081	6.86721947035448	6.32376956120984e-06	2.15763994112355e-05	4.66602102704413
EKN05_024260	shf	carbohydrate transporter	CDS	EKN05_024260	0.190336202429322	11.8503408900676	6.75174426560598e-06	2.29088501943937e-05	4.6399967077011
EKN05_024500	icsA	autotransporter outer membrane beta-barrel domain-containing protein	CDS	EKN05_024500	0.149967416484913	13.8584475332473	7.05912230172272e-06	2.38384555961961e-05	4.6227218843251
EKN05_023685	sepA	serine protease autotransporter toxin SepA	CDS	EKN05_023685	0.187962095543046	12.238537373153	8.45279166887109e-06	2.79898262855673e-05	4.55299979690553
EKN05_024325	EKN05_024325	transposase domain-containing protein	pseudo	EKN05_024325	0.323435333392026	9.92617437920896	1.16057335633639e-05	3.7337153357118e-05	4.42785879641432
EKN05_024395	EKN05_024395	hypothetical protein	pseudo	EKN05_024395	1.14876098273626	6.27129884909707	1.49603654393602e-05	4.71031505965738e-05	4.32695004316951
EKN05_024435	stbA	plasmid stabilization protein	CDS	EKN05_024435	0.254587699128692	10.8025511424715	1.5364723655665e-05	4.80809886893968e-05	4.31802661051583
EKN05_024490	EKN05_024490	IS3 family transposase	pseudo	EKN05_024490	-0.711503089959965	7.44353089227268	1.6888934851024e-05	5.24426533952754e-05	4.28031534280626
EKN05_024475	EKN05_024475	transposase domain-containing protein	pseudo	EKN05_024475	0.398960384534865	8.75170151507526	2.99742860155413e-05	8.76706917476419e-05	4.05714556672046
EKN05_024280	pWR501_0247	IS66 family insertion sequence element accessory protein TnpB	pseudo	EKN05_024280	0.869274526537248	6.54808177927206	3.06006083111603e-05	8.93804943986278e-05	4.04875724741562
EKN05_024440	stbB	plasmid stabilization protein	CDS	EKN05_024440	0.426910102096592	9.09778195970964	3.23827034836421e-05	9.43283920523507e-05	4.02535756860107
EKN05_023590	EKN05_023590	IS91 family transposase	CDS	EKN05_023590	1.14395707139008	5.39361238681076	3.85248390352425e-05	0.000110639410294372	3.95609014767263
EKN05_024670	spa15	surface presentation of antigens protein SpaK	CDS	EKN05_024670	-0.306610469065574	9.40666851653405	4.93904516880667e-05	0.00013804824682004	3.85996910442651
EKN05_024445	pWR501_0205	type II toxin-antitoxin system RelB/DinJ family antitoxin	CDS	EKN05_024445	0.218039405930003	10.6651031373546	5.54479449797543e-05	0.000152686881288301	3.81619827550972
EKN05_023985	orf13	hypothetical protein	CDS	EKN05_023985	-0.285726342182851	9.72328617789083	0.000101244813191061	0.000264347737856172	3.57782440169838
EKN05_023865	EKN05_023865	AAA family ATPase	pseudo	EKN05_023865	1.41389386697936	5.13638895442891	0.000108653201589776	0.000282485130059151	3.54900440838693
EKN05_023950	EKN05_023950	IS66 family insertion sequence hypothetical protein	CDS	EKN05_023950	-0.634432913130303	7.23828088107167	0.000125886362112015	0.000322010395796683	3.49213010729717
EKN05_024480	EKN05_024480	hypothetical protein	pseudo	EKN05_024480	0.479618879995379	8.00207361641613	0.000148619573708388	0.000372811373532113	3.4285108468897
EKN05_024430	EKN05_024430	hypothetical protein	pseudo	EKN05_024430	0.795465899854655	6.62370624735412	0.0002582488949151	0.000618122844061743	3.20892520582311
EKN05_024685	mxiD	EscC/YscC/HrcC family type III secretion system outer membrane ring protein	CDS	EKN05_024685	0.166183647385035	11.470485194329	0.000270998577845918	0.000646468669387532	3.18945251802539
EKN05_024485	ushA	bifunctional UDP-sugar hydrolase/5'-nucleotidase	CDS	EKN05_024485	0.141755340102501	12.301157404016	0.000300539274611174	0.000710999543582899	3.14813067805995
EKN05_023810	pWR501_0046	IS3 family transposase	pseudo	EKN05_023810	0.688080973139324	6.90349821272071	0.000322443291550886	0.000757842831580408	3.12042085301543
EKN05_024575	EKN05_024575	IS630 family transposase	pseudo	EKN05_024575	0.477662837190759	7.56637477568793	0.00036117678045751	0.000840978234866263	3.07521524391647
EKN05_023660	EKN05_023660	IS5 family transposase	pseudo	EKN05_023660	0.889390833627077	6.10627023266955	0.000380059452153408	0.000881589693456605	3.05473349573944
EKN05_023975	pWR501_0019	IS91 family transposase	pseudo	EKN05_023975	0.531352356067218	7.6286786310965	0.000484992021791728	0.00109648143469492	2.95999871727219
EKN05_024950	EKN05_024950	IS1 family transposase	pseudo	EKN05_024950	0.454106267709986	7.70730617938725	0.000505926856360746	0.00114019936786143	2.94301920410927
EKN05_024205	traX	type-F conjugative transfer system pilin acetylase TraX	CDS	EKN05_024205	0.521899351787675	7.26592151377451	0.000512093667707807	0.00115288385127488	2.93821444404205
EKN05_024585	pWR501_0174	IS3 family transposase	pseudo	EKN05_024585	-0.688543306985794	6.41444519887538	0.000545149429901207	0.00121897120565899	2.91400655309459
EKN05_023920	EKN05_023920	hypothetical protein	CDS	EKN05_023920	0.218335629431794	10.3850538949397	0.000762519126882218	0.00165238203507574	2.78188953537899
EKN05_024090	EKN05_024090	IS3 family transposase	CDS	EKN05_024090	-0.40663858014122	8.04104624375022	0.000971987422686972	0.00206246290582042	2.68561385365919
EKN05_024345	EKN05_024345	IS1 family transposase	pseudo	EKN05_024345	0.725500931606716	6.39832253942389	0.00100102072605104	0.00211735426668828	2.67420647159993
EKN05_024455	phoN1	phosphatase PAP2 family protein	CDS	EKN05_024455	0.213387469774914	10.4855476406961	0.00117881885268867	0.00245153099913205	2.61056261081394
EKN05_024115	ipaH1.4	E3 ubiquitin--protein ligase	CDS	EKN05_024115	-0.270188270384991	9.05995501461675	0.00125918649870827	0.00259722378972485	2.58549062778492
EKN05_023780	pWR501_0052	IS3 family transposase	pseudo	EKN05_023780	0.251175973500805	9.37750387660453	0.00126727961058803	0.00261265830165525	2.58291738606652
EKN05_024400	ycfA	hypothetical protein	CDS	EKN05_024400	-0.592962183324594	6.62444188501813	0.00130775782161583	0.00268576450463261	2.57093207015662
EKN05_024635	spa29	EscT/YscT/HrcT family type III secretion system export apparatus protein	CDS	EKN05_024635	0.199570395241203	10.5716367143821	0.00168745575952764	0.00338122862063516	2.47092546356622
EKN05_024370	tnpG	IS3 family transposase	CDS	EKN05_024370	0.481793243490408	7.05625812548509	0.00171070681387623	0.00342141362775246	2.46579441912345
EKN05_023645	EKN05_023645	IS66 family transposase	pseudo	EKN05_023645	-0.284420262596974	8.49535129352354	0.00211738222553516	0.00415900490355116	2.38101056759276
EKN05_024825	EKN05_024825	IS3 family transposase	pseudo	EKN05_024825	-0.387337819545985	7.92294830957208	0.00232582494074874	0.00452484434179288	2.34439635627384
EKN05_024305	ospG	protein kinase OspG	CDS	EKN05_024305	0.121786220322469	12.2341988785734	0.00237766696240156	0.00461940559573661	2.33541390390263
EKN05_023715	EKN05_023715	hypothetical protein	CDS	EKN05_023715	0.214046923990187	9.98385994379655	0.00238827718429342	0.00463791514881833	2.33367720109197
EKN05_024075	EKN05_024075	non-LEE-encoded type III effector F	CDS	EKN05_024075	-0.335052641397831	8.07941264647251	0.0027112847861439	0.00518754309842189	2.28503828212003
EKN05_023885	EKN05_023885	glutathione S-transferase	CDS	EKN05_023885	-0.605941921006349	6.39741118903787	0.00279979722456449	0.00534733796413253	2.27186236661605
EKN05_024015	EKN05_024015	IS3 family transposase	pseudo	EKN05_024015	-0.850066275613238	5.86190349547103	0.00280882849534048	0.00535980553344382	2.27085096726327
EKN05_024010	pWR501_0011	helicase	CDS	EKN05_024010	0.308005668611932	8.28256073134474	0.00399333183108572	0.00732310359773408	2.13530482198687
EKN05_024745	ipgD	type III secretion system effector inositol phosphate phosphatase	CDS	EKN05_024745	-0.107754078738452	12.5079021373854	0.00425715109025823	0.00776037503979811	2.11011728985276
EKN05_024080	pWR501_0291	IS3 family transposase	pseudo	EKN05_024080	-0.256380531817935	9.17596699513132	0.00433512334777844	0.00788572564791304	2.1031583365286
EKN05_023970	EKN05_023970	transposase	CDS	EKN05_023970	0.622704348816544	6.1941694621806	0.00438808672864213	0.0079752917538394	2.09825342052597
EKN05_024425	yccB	DUF1281 domain-containing protein	pseudo	EKN05_024425	-0.266999187162053	8.6717004093967	0.0047173674993604	0.00850516531884684	2.0703172403859
EKN05_023840	pWR501_0041	transposase	pseudo	EKN05_023840	0.402174322649219	7.57351826999122	0.00498096451491827	0.00895402605074728	2.04798164641903
EKN05_024160	yihA	DUF2726 domain-containing protein	CDS	EKN05_024160	0.180384079107962	10.0119982960357	0.00527471258713154	0.0094227448052137	2.02582257065497
EKN05_023855	pWR501_0038	hypothetical protein	CDS	EKN05_023855	-0.459734920059849	6.72261320214572	0.00589608109174443	0.0104328808887536	1.98159575088999
EKN05_024095	EKN05_024095	IS3 family transposase	pseudo	EKN05_024095	-0.506240511593486	6.77025999997052	0.00751278470963994	0.0129612184233192	1.8873541705602
EKN05_024340	pWR501_0230	IS66 family transposase	pseudo	EKN05_024340	0.309297534185106	8.49637207030734	0.00879829608044842	0.0148910291764744	1.82707528544342
EKN05_024300	EKN05_024300	IS1 family transposase	pseudo	EKN05_024300	-1.06813536483626	4.37577504130826	0.00885519905080716	0.014969586393824	1.82479019894629
EKN05_023690	pWR501_0073	hypothetical protein	pseudo	EKN05_023690	0.301430564127835	8.10381471961304	0.010136504728827	0.0169548879878271	1.77070507503537
EKN05_024610	EKN05_024610	transposase	pseudo	EKN05_024610	0.529932822596122	6.05298144762653	0.0108709037710109	0.0180213743505493	1.74421209181979
EKN05_024070	icsP	omptin family outer membrane protease IcsP	CDS	EKN05_024070	0.104754168878815	11.8119761955111	0.0122368548323725	0.0201299317680442	1.69615769718348
EKN05_024735	ipgF	protein IpgF	CDS	EKN05_024735	-0.128412063088341	10.9472628958961	0.0134285642465884	0.0219218879542095	1.65912204631963
EKN05_024235	EKN05_024235	IS3 family transposase	CDS	EKN05_024235	-0.845271404466694	5.0122477601731	0.0137712379061235	0.0224044227636857	1.64966624093976
EKN05_024220	mvpT	antitoxin	CDS	EKN05_024220	1.13309644129586	4.11707258271385	0.0142187082699531	0.0230274239076925	1.63775464411354
EKN05_024580	pWR501_0176	hypothetical protein	CDS	EKN05_024580	0.2480066308202	8.29389857450652	0.0149627610608015	0.0240505040774595	1.61887581676354
EKN05_023980	pWR501_0018	ATP-binding protein	pseudo	EKN05_023980	-0.707969484055818	6.03218228789253	0.0153516063889108	0.0246108493288341	1.60887339838736
EKN05_024055	EKN05_024055	hypothetical protein	pseudo	EKN05_024055	0.384281445803946	6.96662693017743	0.0162332294704598	0.0258885246154596	1.58689269926086
EKN05_023835	EKN05_023835	transposase domain-containing protein	pseudo	EKN05_023835	-0.413118676170485	6.79883633187472	0.016974244932965	0.0269898688462518	1.56879922583576
EKN05_024315	yacA	hypothetical protein	CDS	EKN05_024315	-0.356151138154596	7.57661073745922	0.0186482042999506	0.0292818521497575	1.53340145654195
EKN05_024155	copB	replication regulatory protein RepA	CDS	EKN05_024155	1.33059696560633	3.83031761475126	0.0189913310219713	0.0297987832305171	1.52580146904659
EKN05_024730	mxiG	protein MxiG	CDS	EKN05_024730	0.100494727207386	11.7552548451037	0.0207613098834106	0.0322920192229438	1.4909047976597
EKN05_024605	pWR501_0172	IS3 family transposase	pseudo	EKN05_024605	0.51855337790817	6.10863608081636	0.0214474886953707	0.0332385619231189	1.47835777436941
EKN05_023680	EKN05_023680	hypothetical protein	CDS	EKN05_023680	0.187417011558989	9.16286009657586	0.025740412375599	0.0390575640653136	1.40829484619875
EKN05_024720	mxiI	protein MxiI	CDS	EKN05_024720	-0.249703875313216	8.5421584298303	0.0273646152067394	0.0413462534633938	1.38356383735426
EKN05_024710	mxiK	type III secretion apparatus protein OrgA/MxiK	CDS	EKN05_024710	0.161622954247142	9.48066896960751	0.0275737321857494	0.0416078319124184	1.38082491369527
EKN05_024060	pWR501_0001	IS3 family transposase	pseudo	EKN05_024060	0.325185948768713	7.50224568768137	0.0291535935503471	0.0436031042901105	1.36048259036277
EKN05_023850	parA	ParA family protein	CDS	EKN05_023850	0.115355063270047	10.896709356966	0.0305521349376146	0.045519917119995	1.34179853735028
EKN05_024640	spa9	EscS/YscS/HrcS family type III secretion system export apparatus protein	CDS	EKN05_024640	0.1440527490947	9.89685616299985	0.0324648293632476	0.0481018682814623	1.31783805525668
EKN05_024170	pWR501_0276	hypothetical protein	pseudo	EKN05_024170	-0.126474285865642	10.0494509194098	0.0336248048938014	0.0496830277968453	1.30379194513032
EKN05_023595	pWR501_0036	AAA family ATPase	CDS	EKN05_023595	0.551255028648253	5.85326744710363	0.0339276239263744	0.0500958916043915	1.30019788943623
EKN05_024545	pWR501_0183	ISL3 family transposase	pseudo	EKN05_024545	-0.57070978035693	5.84856986506498	0.0346755479284341	0.0511121157416712	1.29147614142952
EKN05_024100	EKN05_024100	IS3 family transposase	pseudo	EKN05_024100	-0.280492855061599	7.31190418518365	0.0387837868630162	0.0564679276937896	1.24819815006489
EKN05_024085	pWR501_0290	T3SS effector protein NleE	pseudo	EKN05_024085	0.113950549499611	10.8007400935044	0.0412842102259092	0.0598236846657675	1.2231268413761
EKN05_024660	spa13	surface presentation of antigens protein SpaM	CDS	EKN05_024660	0.165291179647625	9.38921484493009	0.0428068236564987	0.0616970749908773	1.20973542503375
EKN05_024465	pWR501_0201	IS3 family transposase	pseudo	EKN05_024465	0.219204402045125	8.03153841373003	0.043441482404306	0.0624425739023962	1.20451920348648
EKN05_024210	traI	conjugative transfer relaxase/helicase TraI	CDS	EKN05_024210	0.0949545801276445	10.8524505073231	0.0505275285357476	0.0715472477480394	1.14540706785569
EKN05_023745	pWR501_0062	GNAT family N-acetyltransferase	CDS	EKN05_023745	0.201250858711898	8.19629460090699	0.0527256504795059	0.074389204399751	1.12849008609126
EKN05_024290	pWR501_0243	IS4 family transposase	CDS	EKN05_024290	-0.575095734659789	5.13456024007963	0.05309518347827	0.074865714034823	1.12571702895698
EKN05_023635	ipaH4.5	T3SS effector E3 ubiquitin-protein ligase IpaH4.5	CDS	EKN05_023635	-0.0791050235192638	11.9721673828626	0.0547054500277803	0.0769037219366235	1.11405264098632
EKN05_023695	pWR501_0072	transposase	CDS	EKN05_023695	0.290219459511908	7.06631864661249	0.0573104380685929	0.0800141166644	1.09683338490054
EKN05_024225	mvpA	tRNA(fMet)-specific endonuclease VapC	CDS	EKN05_024225	0.278702783880079	7.66396547887652	0.0594629222062363	0.0826957560529729	1.08251677787271
EKN05_023625	pWR501_0088	N-acetylmuramoyl-L-alanine amidase	CDS	EKN05_023625	0.188442063623746	8.73454082240018	0.0611351884553939	0.0848285408185343	1.07145800346762
EKN05_024695	mxiM	AraC family transcriptional activator MxiE	CDS	EKN05_024695	-0.161901466245253	9.2802648279992	0.072603867908389	0.0988206492001658	1.00515229734881
EKN05_024510	tnpC	IS3 family transposase	pseudo	EKN05_024510	0.167595489264813	8.66472068101715	0.0786051566024133	0.105778529406516	0.975602475084805
EKN05_023880	EKN05_023880	IS21 family transposase	pseudo	EKN05_023880	0.31275811790338	6.44635114610143	0.07870817072453	0.105883879058259	0.975170156691263
EKN05_024460	EKN05_024460	MerR family transcriptional regulator	pseudo	EKN05_024460	-0.298535640724689	6.75420667327263	0.0819981249867306	0.109929859484402	0.958884327158213
EKN05_024185	EKN05_024185	nuclease	CDS	EKN05_024185	-0.157864256058434	8.89779687614757	0.0992370994485605	0.130788938085176	0.883428986376617
EKN05_024065	tnpC	conjugal transfer protein TraI	pseudo	EKN05_024065	-0.252102369672237	7.54664311010829	0.117538076981753	0.15260704840384	0.816425407323455
